Kingdom,Phylum,Class,Order,Family,Genus,Sample_name,OBER.Mn.JE1,OBER.Mn.JE2,OBER.Mn.JE3,OBER.Mn.JE4,OBER.Mn.JO1,OBER.Mn.JO2,OBER.Mn.SE1,OBER.Mn.SE2,OBER.Mn.SE5,OBER.Mn.SE6,OBER.Mn.SO1
d__Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Genus of Solirubrobacteraceae,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,JCM_18997,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidetes_VC2.1_Bac22,Bacteroidetes_VC2.1_Bac22,Bacteroidetes_VC2.1_Bac22,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Aureispira,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Bacteroidota,SJA-28,SJA-28,SJA-28,SJA-28,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Bdellovibrionota,Oligoflexia,053A03-B-DI-P58,053A03-B-DI-P58,053A03-B-DI-P58,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Genus of Anaerolineaceae,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Chloroflexi,Anaerolineae,SBR1031,SBR1031,SBR1031,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,Genus of Roseiflexaceae,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Chloroflexi,Class of Chloroflexi,Order of Chloroflexi,Family of Chloroflexi,Genus of Chloroflexi,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Chloroflexi,Dehalococcoidia,Order of Dehalococcoidia,Family of Dehalococcoidia,Genus of Dehalococcoidia,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Cyanobacteria,Sericytochromatia,Sericytochromatia,Sericytochromatia,Sericytochromatia,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Dependentiae,Babeliae,Babeliales,Babeliaceae,Babeliaceae,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Dependentiae,Babeliae,Babeliales,Babeliales,Babeliales,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Dependentiae,Babeliae,Babeliales,Family of Babeliales,Genus of Babeliales,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Desulfobacterota,Desulfuromonadia,PB19,PB19,PB19,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Elusimicrobiota,Elusimicrobia,Lineage_IV,Lineage_IV,Lineage_IV,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Elusimicrobiota,Lineage_IIc,Lineage_IIc,Lineage_IIc,Lineage_IIc,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Myxococcota,Myxococcia,Myxococcales,27F-1492R,27F-1492R,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Myxococcota,Myxococcia,Myxococcales,Anaeromyxobacteraceae,Anaeromyxobacter,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Myxococcota,Polyangia,Order of Polyangia,Family of Polyangia,Genus of Polyangia,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,Sandaracinus,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Myxococcota,Polyangia,mle1-27,mle1-27,mle1-27,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,PAUC34f,PAUC34f,PAUC34f,PAUC34f,PAUC34f,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Patescibacteria,Gracilibacteria,Candidatus_Peregrinibacteria,Candidatus_Peregrinibacteria,Candidatus_Peregrinibacteria,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Patescibacteria,Microgenomatia,Candidatus_Daviesbacteria,Candidatus_Daviesbacteria,Candidatus_Daviesbacteria,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Patescibacteria,Parcubacteria,Candidatus_Ryanbacteria,Candidatus_Ryanbacteria,Candidatus_Ryanbacteria,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Planctomycetota,Phycisphaerae,CCM11a,CCM11a,CCM11a,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Planctomycetota,Pla4_lineage,Pla4_lineage,Pla4_lineage,Pla4_lineage,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Aquisphaera,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,Planctomicrobium,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Planctomycetota,vadinHA49,vadinHA49,vadinHA49,vadinHA49,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,AT-s3-44,AT-s3-44,AT-s3-44,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Inquilinaceae,Inquilinus,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Caedibacterales,Caedibacteraceae,Genus of Caedibacteraceae,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Asticcacaulis,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Genus of Hyphomonadaceae,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonas,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,UKL13-1,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Ferrovibrionales,Ferrovibrionaceae,Ferrovibrio,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Ferrovibrionales,Ferrovibrionales,Genus of Ferrovibrionales,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Holosporales,Holosporaceae,Candidatus_Bealeia,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Kiloniellales,Fodinicurvataceae,Genus of Fodinicurvataceae,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,Genus of Micavibrionaceae,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,Candidatus_Captivus,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,Candidatus_Finniella,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Bosea,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium-Methylorubrum,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,alphaI_cluster,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Genus of Devosiaceae,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Pleomorphomonadaceae,Prosthecomicrobium,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Hoeflea,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Shinella,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Rhodoplanes,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospirillaceae,Genus of Magnetospirillaceae,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Genus of Sneathiellaceae,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Genus of Burkholderiaceae,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Limnobacter,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Polaromonas,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Simplicispira,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Janthinobacterium,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Denitratisoma,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Ferribacterium,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Genus of Rhodocyclaceae,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,EC3,EC3,EC3,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,EV818SWSAP88,EV818SWSAP88,EV818SWSAP88,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Genus of Unknown_Family,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Immundisolibacterales,Immundisolibacteraceae,Immundisolibacter,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,KF-JG30-C25,KF-JG30-C25,KF-JG30-C25,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Nitrococcales,Halorhodospiraceae,Alkalilimnicola,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Salinisphaerales,Solimonadaceae,Fontimonas,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Tahibacter,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,eub62A3,eub62A3,eub62A3,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Family of Chlamydiales,Genus of Chlamydiales,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Simkaniaceae,Genus of Simkaniaceae,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Waddliaceae,Waddlia,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,koll11,koll11,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Cephaloticoccus,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Ellin517,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,SH3-11,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Verrucomicrobium,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,WS2,WS2,WS2,WS2,WS2,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Zixibacteria,Zixibacteria,Zixibacteria,Zixibacteria,Zixibacteria,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Eukaryota,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Eukaryota,Cercozoa,Thecofilosea,Cryomonadida,Rhizaspididae,Rhogostoma,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Acidobacteriota,Acidobacteriae,Order of Acidobacteriae,Family of Acidobacteriae,Genus of Acidobacteriae,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Acidobacteriota,Blastocatellia,Order of Blastocatellia,Family of Blastocatellia,Genus of Blastocatellia,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Acidobacteriota,Subgroup_5,Subgroup_5,Subgroup_5,Subgroup_5,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Family of Microtrichales,Genus of Microtrichales,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,Genus of Microtrichaceae,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Williamsia,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Sporichthyaceae,hgcI_clade,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Actinobacteriota,Actinobacteria,Kineosporiales,Kineosporiaceae,Genus of Kineosporiaceae,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,Genus of Intrasporangiaceae,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Genus of Micrococcaceae,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Paenarthrobacter,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Aeromicrobium,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Armatimonadota,Armatimonadia,Armatimonadales,Family of Armatimonadales,Genus of Armatimonadales,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Armatimonadota,Chthonomonadetes,Chthonomonadales,Chthonomonadaceae,Chthonomonas,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavihumibacter,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavitalea,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Family of Chitinophagales,Genus of Chitinophagales,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Aureispira,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cytophagaceae,Cytophaga,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Family of Flavobacteriales,Genus of Flavobacteriales,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,LiUU-11-161,LiUU-11-161,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Bdellovibrionota,Bdellovibrionia,Bacteriovoracales,Bacteriovoracaceae,Bacteriovorax,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,Family of Oligoflexales,Genus of Oligoflexales,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Cyanobacteria,Vampirivibrionia,Obscuribacterales,Obscuribacteraceae,Candidatus_Obscuribacter,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Dadabacteria,Dadabacteriia,Dadabacteriales,Dadabacteriales,Dadabacteriales,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Elusimicrobiota,Elusimicrobia,MVP-88,MVP-88,MVP-88,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Myxococcota,Myxococcia,Myxococcales,27F-1492R,27F-1492R,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Myxococcota,Polyangia,Polyangiales,Phaselicystidaceae,Phaselicystis,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Genus of Polyangiaceae,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Patescibacteria,Gracilibacteria,Candidatus_Peregrinibacteria,Candidatus_Peregrinibacteria,Candidatus_Peregrinibacteria,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Patescibacteria,Gracilibacteria,Candidatus_Peribacteria,Candidatus_Peribacteria,Candidatus_Peribacteria,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Patescibacteria,Microgenomatia,Candidatus_Daviesbacteria,Candidatus_Daviesbacteria,Candidatus_Daviesbacteria,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Patescibacteria,Parcubacteria,Candidatus_Ryanbacteria,Candidatus_Ryanbacteria,Candidatus_Ryanbacteria,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Patescibacteria,Parcubacteria,Order of Parcubacteria,Family of Parcubacteria,Genus of Parcubacteria,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Patescibacteria,Parcubacteria,Parcubacteria,Parcubacteria,Parcubacteria,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Planctomycetota,Phycisphaerae,CCM11a,CCM11a,CCM11a,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,Phycisphaera,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Aquisphaera,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Rhodopirellula,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,Planctomicrobium,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,AT-s3-44,AT-s3-44,AT-s3-44,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Rhodovastum,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Asticcacaulis,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,UKL13-1,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Ferrovibrionales,Ferrovibrionales,Genus of Ferrovibrionales,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Ferrovibrionales,Ferrovibrionales,Taonella,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,Genus of Micavibrionaceae,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Micropepsales,Micropepsaceae,Genus of Micropepsaceae,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Micropepsales,Micropepsaceae,Micropepsaceae,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Micropepsales,Micropepsaceae,Micropepsis,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,Candidatus_Captivus,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,Genus of Paracaedibacteraceae,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium-Methylorubrum,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Genus of Devosiaceae,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Pleomorphomonadaceae,Prosthecomicrobium,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Shinella,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Rhodoplanes,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospirillaceae,Genus of Magnetospirillaceae,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Candidatus_Megaira,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Genus of Sneathiellaceae,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Rhizorhapis,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,Genus of Alcaligenaceae,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,Parvibium,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Genus of Burkholderiaceae,Sept_B1,0,0,0,0,0,0,0,0,0,0,0
